Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
59260,Wright Solar Park LLC,59525.0,Wright Solar Park,CA,Merced,FRWSP,Solar Photovoltaic,PV,,S,X,X,WRGTSRGN_7_N001,WRGTSRGN_7_N001,200.0, ,200,180,1,N, , ,OP,X,12.0,2019.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
65411,Duke Energy Renewables Services,59526.0,Whitakers,NC,Nash,WHIT1,Solar Photovoltaic,PV,,W,X,X,,,12.0, ,12,12, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
65411,Duke Energy Renewables Services,59527.0,Kelford,NC,Bertie,KELF1,Solar Photovoltaic,PV,,W,X,X,,,20.0, ,20,20, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64659,"Solar Oasis, LLC",59528.0,Solar Oasis LLC,CA,Los Angeles,OASIS,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,1.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59239,Bannock County Landfill,59529.0,Bannock County LFG to Energy,ID,Bannock,GEN 2,Landfill Gas,IC,,S,X,X,,,1.6,0.8,1.4,1.4,0.8,N, , ,OP,X,5.0,2019.0, , ,N,Commercial Non-CHP,4.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
59239,Bannock County Landfill,59529.0,Bannock County LFG to Energy,ID,Bannock,GEN1,Landfill Gas,IC,,S,X,X,,,1.6,0.8,1.4,1.4,0.8,N, , ,OP,X,5.0,2014.0, , ,N,Commercial Non-CHP,4.0,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
65411,Duke Energy Renewables Services,59530.0,Pasquotank,NC,Pasquotank,PASQ1,Solar Photovoltaic,PV,,W,X,X,,,20.0, ,20,20, ,N, , ,OP,X,12.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59272,"41MB 8me, LLC",59531.0,Borden Solar Farm,CA,Madera,BRDN,Solar Photovoltaic,PV,,S,X,X,,,50.0, ,50,50, ,N, , ,OP,X,6.0,2020.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59273,"62SK 8me, LLC",59532.0,Springbok Solar Farm 1,CA,Kern,SB1,Solar Photovoltaic,PV,,S,X,X,,,105.0, ,105,105, ,N, , ,OP,X,7.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66042,"USF Surry, LLC",59533.0,Princeton,NC,Johnston,PRCTN,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,7.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
66042,"USF Surry, LLC",59534.0,4Oaks,NC,Johnston,4OAKS,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,7.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59274,"SR Hazlehurst, LLC",59535.0,SR Hazlehurst,GA,Jeff Davis,HAZLE,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,11.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
65305,"Clean Focus Yield, LLC",59536.0,Coronus Adelanto West 1,CA,San Bernardino,AWI,Solar Photovoltaic,PV,,S,X,X,ROADWAY_1_N013,RDWAY_1_CREST,1.5, ,1.5,1.5, ,N, , ,OP,X,1.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
65305,"Clean Focus Yield, LLC",59537.0,Coronus Adelanto West 2,CA,San Bernardino,AW2,Solar Photovoltaic,PV,,S,X,X,ROADWAY 1 NO13,RDWAY 1 CREST,1.5, ,1.5,1.5, ,N, , ,OP,X,1.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
60281,"Altus Power America Management, LLC",59539.0,Park Meridian #1,CA,Riverside,1,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,OP,X,3.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
60281,"Altus Power America Management, LLC",59540.0,Rancho Cucamonga Dist #1,CA,San Bernardino,2,Solar Photovoltaic,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,4.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
60281,"Altus Power America Management, LLC",59541.0,Terra Francesco,CA,San Bernardino,3,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,OP,X,3.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61060,Cypress Creek Renewables,59542.0,Innovative Solar 6,NC,Buncombe,IS6,Solar Photovoltaic,PV,,S,X,X,,,3.6, ,3.6,3.6, ,N, , ,OP,X,1.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59286,Heliovaas LLC,59543.0,Acton Solar Landfill,MA,Middlesex,ACTON,Solar Photovoltaic,PV,,W,X,X,,,1.5, ,1.5,1.5, ,N, , ,OP,X,12.0,2013.0, , ,N,Commercial Non-CHP,4.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59287,Laurel Capital Partners,59544.0,Parlin Solar LLC,NJ,Middlesex,PV1,Solar Photovoltaic,PV,,S,X,X,,,1.3, ,1.2,1, ,N, , ,OP,X,10.0,2012.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59287,Laurel Capital Partners,59545.0,Springfield Solar LLC,OH,Clark,PV1,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.1, ,N, , ,OP,X,11.0,2012.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59287,Laurel Capital Partners,59546.0,Beaver Solar LLC,PA,Beaver,PV1,Solar Photovoltaic,PV,,S,X,X,,,1.3, ,1.3,1.2, ,N, , ,OP,X,12.0,2012.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
56545,Pattern Operators LP,59547.0,Fowler Ridge IV Wind Farm LLC,IN,Benton,1,Onshore Wind Turbine,WT,,W,X,X,,,150.0, ,150,150,150,N, , ,OP,X,1.0,2016.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,65,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
65411,Duke Energy Renewables Services,59548.0,"Creswell Alligood Solar, LLC",NC,Washington,CRES1,Solar Photovoltaic,PV,,W,X,X,,,14.0, ,14,14, ,N, , ,OP,X,5.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
65411,Duke Energy Renewables Services,59549.0,"Everetts Wildcat Solar, LLC",NC,Martin,EVER1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,4.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59290,Solvida Energy Group/Blue Oak Energy,59550.0,Putah Creek Solar Farm,CA,Yolo,PCSF,Solar Photovoltaic,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,12.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61012,AES Distributed Energy,59551.0,"FLS Solar 200, LLC",NC,Robeson,FLS1,Solar Photovoltaic,PV,,S,X,X,,,4.3, ,4.3,4.3, ,N, , ,OP,X,10.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61012,AES Distributed Energy,59552.0,"FLS Solar 170, LLC",NC,Robeson,FLS1,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,8.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61012,AES Distributed Energy,59553.0,"Innovative Solar 14, LLC",NC,Henderson,FLS1,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,1.5,1.5, ,N, , ,OP,X,8.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61012,AES Distributed Energy,59554.0,"Innovative Solar 15, LLC",NC,Rutherford,FLS1,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,1.5,1.5, ,N, , ,OP,X,8.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59298,"Vega Solar, LLC",59555.0,Vega Solar,CA,Merced,VEGA1,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,3.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,,0,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7140,Georgia Power Co,59556.0,Dalton 2,GA,Murray,1,Solar Photovoltaic,PV,,S,X,X,,,6.5, ,6.5,6.5, ,N, , ,OP,X,12.0,2014.0, , ,N,Electric Utility,1.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
57369,"Apple, Inc",59557.0,Apple Campus 2 Fuel Cell,CA,Santa Clara,AC2FC,Landfill Gas,FC,,S,X,X,,,4.0, ,4,4,2,N, , ,OP,X,6.0,2017.0, , ,N,Industrial Non-CHP,6.0,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59300,PNM Resources,59558.0,Sandoval Solar Energy Center,NM,Sandoval,SSEC1,Solar Photovoltaic,PV,,S,X,X,,,6.1, ,6.1,1.3, ,N, , ,OP,X,12.0,2014.0, , ,N,Electric Utility,1.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17826,"Springer Electric Coop, Inc",59560.0,Springer Solar 1,NM,Colfax,SPRG1,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,0.9,0.8, ,N, , ,OP,X,5.0,2015.0, , ,N,Electric Utility,1.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
64778,"Strata Manager, LLC",59561.0,Crockett Farm,NC,Lenoir,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59562.0,Eastover Farm,NC,Scotland,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,9.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59563.0,Foxfire Solar Farm,NC,Moore,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,8.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59564.0,Hutchinson Farm,NC,Cleveland,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59565.0,Keen Farm,NC,Johnston,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59307,"Ashley Solar Farm, LLC",59566.0,Ashley Solar Farm,NC,Yadkin,PV1,Solar Photovoltaic,PV,,S,X,X,,,4.0, ,4,4, ,N, , ,OP,X,3.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,, ,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
64778,"Strata Manager, LLC",59567.0,Bearford Farm Solar Project,NC,Pender,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,3.0,2017.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64994,SolRiver Capital LLC,59569.0,Whitetail Solar,SC,Dillon,PV1,Solar Photovoltaic,PV,,S,X,X,,,10.0, ,10,10, ,N, , ,OP,X,12.0,2021.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
5416,"Duke Energy Carolinas, LLC",59570.0,Mocksville Solar,NC,Davie,PV1,Solar Photovoltaic,PV,,S,X,X,,,15.4, ,15.4,15.4, ,N, , ,OP,X,12.0,2016.0, , ,N,Electric Utility,1.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
65305,"Clean Focus Yield, LLC",59573.0,Tisbury Landfill Solar,MA,Dukes,TIS1,Solar Photovoltaic,PV,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,OP,X,7.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
13559,North American Natural Res,59574.0,Southeast Berrien Generating Facility,MI,Berrien,SBL,Landfill Gas,IC,,S,X,X,,,4.8,0.8,4.6,4.6,1.2,N, , ,OP,X,5.0,2009.0, , ,N,IPP Non-CHP,2.0,X,LFG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59575.0,Manway Solar Farm,NC,Bladen,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61060,Cypress Creek Renewables,59576.0,Millikan Farm,NC,Randolph,GEN1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,11.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
64778,"Strata Manager, LLC",59577.0,Misenheimer Farm,NC,Stanly,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59462,"Heelstone Energy Holdings, LLC",59578.0,Monroe Moore Farm,NC,Union,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59579.0,Franklin Solar 2,NC,Franklin,PV1,Solar Photovoltaic,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,3.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59581.0,Stout Farm,NC,Orange,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2014.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59583.0,Tart Farm,NC,Cumberland,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,6.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59329,"Wellons Farm, LLC",59584.0,Wellons Farm,NC,Johnston,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59586.0,Woodland Church Farm,NC,Duplin,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59332,"Yadkin 601 Farm, LLC",59587.0,Yadkin 601 Farm,NC,Yadkin,PV1,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3,3, ,N, , ,OP,X,6.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17650,Southern Power Co,59589.0,Rutherford Farm,NC,Rutherford,PV1,Solar Photovoltaic,PV,,W,X,X,,,74.8, ,74.8,74.8, ,N, , ,OP,X,12.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59462,"Heelstone Energy Holdings, LLC",59591.0,Schell Solar Farm,NC,Northampton,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59462,"Heelstone Energy Holdings, LLC",59592.0,Sedberry Farm,NC,Moore,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,12.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64778,"Strata Manager, LLC",59593.0,"Spring Valley Farm 2, LLC",NC,Vance,PV1,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5,5, ,N, , ,OP,X,4.0,2017.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59340,"Stikeleather Farm, LLC",59595.0,Stikeleather Farm,NC,Alexander,PV1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,8.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
59345,"Colton Solar One, LLC",59597.0,"Colton Solar One, LLC",CA,San Bernardino,CS001,Solar Photovoltaic,PV,,S,X,X,,,2.5, ,2.5,2.5, ,N, , ,OP,X,6.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59346,"Colton Solar Two, LLC",59598.0,"Colton Solar Two, LLC",CA,San Bernardino,CS002,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,1,1, ,N, , ,OP,X,4.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
61230,"Arevon Energy, Inc.",59599.0,Tropico Solar PV Plant,CA,Tulare,GEN1,Solar Photovoltaic,PV,,S,X,X,,,14.0, ,13,11, ,N, , ,OP,X,9.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N,0,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61230,"Arevon Energy, Inc.",59600.0,Nicolis Solar PV Plant,CA,Tulare,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,19,16, ,N, , ,OP,X,9.0,2016.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
15477,Public Service Elec & Gas Co,59601.0,L&D Landfill Solar,NJ,Burlington,L&D,Solar Photovoltaic,PV,,S,X,X,1305129844,1305129844,10.0, ,10,10, ,N, , ,OP,X,12.0,2015.0, , ,N,Electric Utility,1.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
61060,Cypress Creek Renewables,59603.0,Walters Solar (FLS 260),NC,Robeson,FLS1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,4, ,N, , ,OP,X,8.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
61060,Cypress Creek Renewables,59604.0,Stagecoach Solar,NC,Vance,FLS1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,5, ,N, , ,OP,X,5.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
61060,Cypress Creek Renewables,59605.0,Vicksburg Solar,NC,Vance,FLS1,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5,4, ,N, , ,OP,X,5.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
61060,Cypress Creek Renewables,59606.0,Soul City Solar,NC,Warren,FLS1,Solar Photovoltaic,PV,,S,X,X,,,3.5, ,3.5,3, ,N, , ,OP,X,4.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
60453,Onward Energy,59607.0,"Maricopa West Solar PV, LLC",CA,Kern,MWS,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,12.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59353,"AP North Lake I, LP",59610.0,"AP North Lake I, LP",CA,Riverside,APNLI,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,8.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59354,"LKL BLBD, LLC",59611.0,"LKL BLBD, LLC",FL,Polk,LKLBB,Solar Photovoltaic,PV,,S,X,X,,,6.0, ,6,6, ,N, , ,OP,X,8.0,2015.0, , ,N,IPP Non-CHP,2.0,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
61944,MN8 Energy LLC,59613.0,Town of Williamson Landfill PV,NY,Wayne,TWLL,Solar Photovoltaic,PV,,S,X,X,,,1.2, ,1.2,1.2, ,N, , ,OP,X,12.0,2014.0, , ,N,Commercial Non-CHP,4.0,X,SUN,,,,,,,,,,N,N, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
40229,Old Dominion Electric Coop,59614.0,Monterey Diesel Generation Facility,VA,Highland,MDG1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.6,0.6,0,N, , ,OP,X,5.0,2016.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
40229,Old Dominion Electric Coop,59614.0,Monterey Diesel Generation Facility,VA,Highland,MDG10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.6,0.6,0,N, , ,OP,X,5.0,2016.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
40229,Old Dominion Electric Coop,59614.0,Monterey Diesel Generation Facility,VA,Highland,MDG2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.6,0.6,0,N, , ,OP,X,5.0,2016.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
