Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
15466,Public Service Co of Colorado,55645,Blue Spruce Energy Center,CO,Adams,CT02,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,198.9,134,148,5,2003,NG,DFO,Y,N,,,,,,,Y,Y,134,148,134,148,1H,1H,N,,,
13538,"Essential Power Operating Services, LLC",55661,Newington,NH,Rockingham,GT-1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,185.6,164.4,201.5,10,2002,NG,DFO,Y,N,,,,,,,Y,Y,164.4,201.5,164.5,184.5,6H,6H,Y,Y,Y,
13538,"Essential Power Operating Services, LLC",55661,Newington,NH,Rockingham,GT-2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,185.6,164.4,201.5,10,2002,NG,DFO,Y,N,,,,,,,Y,Y,164.4,201.5,164.4,184.5,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,118,118,12,2002,NG,DFO,Y,N,,,,,,,Y,N,118,118,118,118,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,127,127,12,2002,NG,DFO,Y,N,,,,,,,Y,N,127,127,127,127,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG3,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,127,127,12,2002,NG,DFO,Y,N,,,,,,,Y,N,127,127,127,127,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG5,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,118,118,1,2003,NG,DFO,Y,N,,,,,,,Y,N,118,118,118,118,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG6,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,127,127,2,2003,NG,DFO,Y,N,,,,,,,Y,N,127,127,127,127,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,CTG7,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,127.0,127,127,4,2003,NG,DFO,Y,N,,,,,,,Y,N,127,127,127,127,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,STG4,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,195.5,195,195,5,2003,NG,DFO,Y,N,,,,,,,Y,Y,195,195,195,195,6H,6H,Y,Y,Y,
56607,Calpine Bethlehem LLC,55690,Bethlehem Power Plant,PA,Northampton,STG8,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,195.5,195,195,12,2003,NG,DFO,Y,N,,,,,,,Y,Y,195,195,195,195,6H,6H,Y,Y,Y,
61903,Stanton Clean Energy LLC,55821,Curtis H Stanton Energy Center,FL,Orange,A,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,203.2,188,188,10,2003,NG,DFO,Y,N,,,,,,,Y,Y,188,188,188,188,6H,6H,N,,,
61903,Stanton Clean Energy LLC,55821,Curtis H Stanton Energy Center,FL,Orange,B,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,203.2,188,188,10,2003,NG,DFO,Y,N,,,,,,,Y,Y,188,188,188,188,6H,6H,N,,,
20858,WPPI Energy,55836,Island Street Peaking Plant,WI,Outagamie,FT81,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,52.8,60,6,2004,NG,DFO,Y,N,,,,,,,Y,Y,52.8,60,50,54,1H,1H,N,,,
19676,Valero Refining Co California,55851,Valero Refinery Cogeneration Unit 1,CA,Solano,GT 1,OP,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,49.9,45.4,46.8,10,2002,NG,OG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
17539,"Dominion Energy South Carolina, Inc",55927,Jasper,SC,Jasper,CT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,156,171,5,2004,NG,DFO,Y,N,,,,,,,Y,Y,156,171,156,171,1H,1H,Y,,Y,
17539,"Dominion Energy South Carolina, Inc",55927,Jasper,SC,Jasper,CT2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,164,177,5,2004,NG,DFO,Y,N,,,,,,,Y,Y,164,177,164,177,1H,1H,Y,,Y,
17539,"Dominion Energy South Carolina, Inc",55927,Jasper,SC,Jasper,CT3,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,147,174,5,2004,NG,DFO,Y,N,,,,,,,Y,Y,147,174,147,174,1H,1H,Y,,Y,
12186,McMinnville Electric System,55928,McMinnville,TN,Warren,12,OP,Other Waste Biomass,IC,Electric Utility,1,2.0,1.8,1.8,7,2005,OBL,DFO,Y,Y,OBL,DFO,,,,,N,, , , , ,,,,,,
16534,Sacramento Municipal Util Dist,55970,Cosumnes,CA,Sacramento,2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,196.8,185,202,2,2006,NG,OBG,Y,Y,NG,OBG,,,,,N,, , , , ,,,,,,
3329,Borough of Chambersburg,55997,Orchard Park,PA,Franklin,10,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.8,5.8,12,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.8,5.8,5.7,5.7,1H,1H,Y,Y,Y,
3329,Borough of Chambersburg,55997,Orchard Park,PA,Franklin,11,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.8,5.8,12,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.8,5.8,5.7,5.7,1H,1H,Y,Y,Y,
3329,Borough of Chambersburg,55997,Orchard Park,PA,Franklin,8,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.8,5.8,12,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.8,5.8,5.7,5.7,1H,1H,Y,Y,Y,
3329,Borough of Chambersburg,55997,Orchard Park,PA,Franklin,9,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.8,5.8,12,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.8,5.8,5.7,5.7,1H,1H,Y,Y,Y,
20421,Western Minnesota Mun Pwr Agny,56013,Exira,IA,Audubon,U1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46.7,46.7,4,2004,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,46.48,46.67,46.48,46.67,1H,1H,Y,Y,,Y
20421,Western Minnesota Mun Pwr Agny,56013,Exira,IA,Audubon,U2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46.7,46.7,5,2004,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,46.48,46.67,46.48,46.67,1H,1H,Y,Y,,Y
20421,Western Minnesota Mun Pwr Agny,56013,Exira,IA,Audubon,U3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46.6,46.7,4,2007,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,46.48,46.67,46.48,46.67,1H,1H,Y,Y,,Y
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,WI,Outagamie,CTG1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,163.7,200.1,6,2006,NG,DFO,Y,N,,,,,,,Y,Y,162.2,200.2,162.2,200.2,1H,1H,Y,Y,Y,
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,WI,Outagamie,CTG2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,167.5,200.1,6,2005,NG,DFO,Y,N,,,,,,,Y,Y,163.9,200.2,163.9,200.2,1H,1H,Y,Y,Y,
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,Nassau,0001,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.0,46.2,46.2,6,2004,NG,KER,Y,N,,,,,,,Y,N,46.2,46.2,46.2,46.2,1H,1H,Y,,,Y
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,Nassau,001,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.0,48.1,49.7,6,2004,NG,KER,Y,N,,,,,,,Y,N,48.1,49.7,48.1,49.7,1H,1H,Y,Y,,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN1,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,8,1985,OBG,DFO,Y,Y,DFO,NG,OBG,,,,N,, , , , ,,,,,,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN2,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,8,1985,OBG,DFO,Y,Y,DFO,NG,OBG,,,,N,, , , , ,,,,,,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN3,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,8,1985,OBG,DFO,Y,Y,DFO,NG,OBG,,,,N,, , , , ,,,,,,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,1,OP,Natural Gas Fired Combustion Turbine,GT,IPP CHP,3,11.0,9.4,10.8,6,2003,NG,DFO,Y,N,,,,,,,Y,Y,9.4,10.5,9.4,10.5,1H,1H,N,,,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,2,OP,Natural Gas Fired Combustion Turbine,GT,IPP CHP,3,11.0,9.4,10.8,6,2003,NG,DFO,Y,N,,,,,,,Y,Y,9.4,10.5,9.4,10.5,1H,1H,N,,,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,3,OP,Natural Gas Steam Turbine,ST,IPP CHP,3,5.4,2,5.1,7,2003,NG,DFO,Y,N,,,,,,,Y,Y,2,3.5,2,3.5,UNK,UNK,Y,,,Y
19002,"CPV Towantic, LLC",56047,CPV Towantic Energy Center,CT,New Haven,CTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,280.5,257.6,276.1,5,2018,NG,DFO,Y,N,,,,,,,Y,Y,257.6,276.1,223,266.73,1H,1H,Y,Y,Y,
19002,"CPV Towantic, LLC",56047,CPV Towantic Energy Center,CT,New Haven,CTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,280.5,255.2,277,5,2018,NG,DFO,Y,N,,,,,,,Y,Y,255.2,277,223.8,255.36,1H,1H,Y,Y,Y,
19002,"CPV Towantic, LLC",56047,CPV Towantic Energy Center,CT,New Haven,STG,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,280.5,273.4,296.2,5,2018,NG,DFO,Y,N,,,,,,,Y,Y,273.4,296.2,221.5,194.32,1H,1H,Y,Y,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG1,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,11,1995,NG,OBG,Y,Y,NG,OBG,DFO,,,,Y,Y,2.8,2.8,2.8,2.8,1H,1H,Y,,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG2,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,7,1985,NG,OBG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG3,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,7,1985,NG,OBG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG4,OP,Other Waste Biomass,IC,Commercial CHP,5,3.5,3.2,3.2,10,2020,OBG,NG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG5,OP,Other Waste Biomass,IC,Commercial CHP,5,3.5,3.2,3.2,10,2020,OBG,NG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG6,OP,Other Waste Biomass,IC,Commercial CHP,5,3.5,3.2,3.2,10,2020,OBG,NG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG7,OP,Other Waste Biomass,IC,Commercial CHP,5,3.5,3.2,3.2,10,2020,OBG,NG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
63705,"MEC Holdings, LLC",56104,Mankato Energy Center,MN,Blue Earth,CTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,192.1,167,205,7,2006,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,167,205,167,205,1H,1H,Y,Y,Y,
55934,City of Stockton MUD,56134,Regional Wastewater Control Facility,CA,San Joaquin,0101,OP,Other Waste Biomass,IC,Commercial CHP,5,1.0,1,1,11,2000,OBG,NG,Y,Y,OBS,NG,,,,,N,, , , , ,,,,,,
55934,City of Stockton MUD,56134,Regional Wastewater Control Facility,CA,San Joaquin,0401,OP,Other Waste Biomass,IC,Commercial CHP,5,1.0,1,1,11,2000,OBG,NG,Y,Y,OBS,NG,,,,,N,, , , , ,,,,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C10A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,181.8,197.1,6,2005,NG,DFO,Y,N,,,,,,,Y,Y,181.8,197.1,181.8,197.1,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C10B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,181.8,197.1,6,2005,NG,DFO,Y,N,,,,,,,Y,Y,181.8,197.1,181.8,197.1,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C11A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,181,192.3,6,2005,NG,DFO,Y,N,,,,,,,Y,Y,181.3,195,181.3,195,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C11B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,181,192.3,6,2005,NG,DFO,Y,N,,,,,,,Y,Y,181.3,195,181.3,195,1H,1H,N,,,
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,MN,Rice,EU01,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,212.5,153,182,5,2005,NG,DFO,Y,N,,,,,,,Y,Y,153,182,153,182,1H,1H,N,,,
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,MN,Rice,HRSG,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,122.0,108,108,8,2007,NG,DFO,Y,N,,,,,,,Y,Y,108,108,86,86,1H,1H,N,,,
49837,Pinelawn Power LLC,56188,Pinelawn Power LLC,NY,Suffolk,CTG,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,50.0,47,47,7,2005,NG,KER,Y,N,,,,,,,Y,N,47,47,47,47,1H,1H,Y,Y,Y,Y
3304,Central Michigan University,56190,Central Michigan University,MI,Isabella,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.8,3.2,3.9,12,1990,NG,DFO,Y,N,,,,,,,Y,N,3.2,4.2,3.2,4.2,1H,1H,Y,,,Y
3304,Central Michigan University,56190,Central Michigan University,MI,Isabella,STM1,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,1.0,1,1,12,1987,NG,WDS,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
15296,New York Power Authority,56196,500MW CC,NY,Queens,CT01,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,170.0,153.3,192.7,12,2005,NG,DFO,Y,N,,,,,,,Y,N,153.3,192.7,153.3,192.7,1H,1H,Y,,,Y
15296,New York Power Authority,56196,500MW CC,NY,Queens,CT02,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,170.0,153.3,192.7,12,2005,NG,DFO,Y,N,,,,,,,Y,N,153.3,192.7,153.3,192.7,1H,1H,Y,,,Y
49950,"Caithness Long Island, LLC",56234,Caithness Long Island Energy Center,NY,Suffolk,CT01,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,196.2,187.7,216,8,2009,NG,DFO,Y,N,,,,,,,Y,Y,175,220,175,200,6H,6H,Y,Y,Y,
49893,Invenergy Services LLC,56241,Cannon Falls Energy Center,MN,Goodhue,UNT1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,173.4,158,181,4,2008,NG,DFO,Y,N,,,,,,,Y,Y,155,155,164,164,1H,1H,Y,Y,Y,
49893,Invenergy Services LLC,56241,Cannon Falls Energy Center,MN,Goodhue,UNT2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,173.4,158,181,4,2008,NG,DFO,Y,N,,,,,,,Y,Y,155,155,164,164,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,6,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,6,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
56480,Empire Generating Co LLC,56259,Empire Generating Co LLC,NY,Rensselaer,CT11,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,179.0,155,190,9,2010,NG,DFO,Y,N,,,,,,,Y,Y,155,190,155,190,1H,1H,Y,,Y,Y
56480,Empire Generating Co LLC,56259,Empire Generating Co LLC,NY,Rensselaer,CT12,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,179.0,155,190,9,2010,NG,DFO,Y,N,,,,,,,Y,Y,155,190,155,190,1H,1H,Y,,Y,Y
50045,Phillips 66 Company,56284,Santa Maria EPG,CA,San Luis Obispo,EPG,OP,Other Gases,ST,Industrial Non-CHP,6,5.5,5.3,5.3,12,1995,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,12,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,12,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,12,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,12,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,12,2007,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES6,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,7,2013,NG,DFO,Y,N,,,,,,,Y,Y,56.5,61.1,54.9,54.9,1H,1H,Y,Y,Y,
19547,Hawaiian Electric Co Inc,56329,Campbell Industrial Park,HI,Honolulu,CIP1,OP,Petroleum Liquids,GT,Electric Utility,1,113.0,113,113,7,2009,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
6616,Fort Pierce Utilities Authority,56400,Treasure Coast Energy Center,FL,St Lucie,CT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,219.6,158.8,188.8,5,2008,NG,DFO,Y,N,,,,,,,Y,Y,155,165,155,165,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.6,295.6,8,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.6,295.6,8,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.6,295.6,8,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,486.2,482.2,8,2009,NG,DFO,Y,N,,,,,,,Y,Y,423,482.2,290,268,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.7,295.6,11,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.7,295.6,11,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.7,295.6,11,2009,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,485.9,482.2,11,2009,NG,DFO,Y,N,,,,,,,Y,Y,423,482.2,290,268,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.7,295.6,5,2011,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,262.8,303.8,5,2011,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,257.7,295.6,5,2011,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,480.2,486.8,5,2011,NG,DFO,Y,N,,,,,,,Y,Y,423,486.8,290,268,1H,1H,Y,,Y,
49893,Invenergy Services LLC,56445,Spindle Hill Energy Center,CO,Weld,GEN1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,210.0,135,155,5,2007,NG,DFO,Y,N,,,,,,,Y,N,135,135,143,143,1H,1H,Y,Y,Y,
49893,Invenergy Services LLC,56445,Spindle Hill Energy Center,CO,Weld,GEN2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,210.0,135,155,5,2007,NG,DFO,Y,N,,,,,,,Y,N,135,135,143,143,1H,1H,Y,Y,Y,
11740,City of Marshfield - (WI),56480,Marshfield Utilities Gas Plant,WI,Wood,M1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.4,53.3,60.2,6,2011,NG,DFO,Y,N,,,,,,,Y,Y,53.3,60.2,51.1,53.7,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN01,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.5,20,23,7,1999,NG,DFO,Y,N,,,,,,,Y,Y,20,23,20,22,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN02,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,21.4,19,22,7,1999,NG,DFO,Y,N,,,,,,,Y,Y,19,22,19,21.5,1H,1H,Y,Y,Y,
